Date,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AVV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BEZ.L,BKG.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CRDA.L,CRH.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,ENT.L,EXPN.L,EZJ.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,IAG.L,ICP.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,MNG.L,MRO.L,NG.L,NWG.L,NXT.L,OCDO.L,PSH.L,PSN.L,PSON.L,PURG.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2022-12-21,2622322,855455,624006,840431,1998013,2209134,6410934,,1105988,3760082,26030701.0,2272013,,3155164,216316,3719325.0,756665,32751179.0,2614319,28953561,418195,14209778,2034025,251554.0,2003242,3419420.0,807972,4849374.0,120409,286439,960860,836385,2259788,316148,1289205,660681,30191621.0,5122523,614349,678551,16599672.0,15859353,8099579.0,,458973,1147237,1123182.0,2177446,216579,12033056,12264578,1063711,13870064,68006226,705477,1004163,3722467,4067381,3673079,12699050,346836,1416974,81013,805426,1940143,,2702548,3330855.0,846104,1859195,24664422.0,4901230,4472161,6031618,1297653,3005871,13707976,445415,,720076,2390936,6091566.0,138556,1291486,3401015,1186001,9097689,7060945,2616741,554201,2230095,57924891,611403,3264850.0,513465
2022-12-22,1883548,676158,314825,694118,1519056,2320838,3462870,,2227678,4488211,18858465.0,2250779,,1267406,281411,1661503.0,640146,57397378.0,1963434,12580318,423109,13040390,1688715,249312.0,510968,2457248.0,175260,4521905.0,85312,370476,448347,639517,2237654,404418,501241,561227,54287446.0,10415831,582797,444079,10125609.0,26334928,8261949.0,,542852,1723867,1524820.0,2864605,512643,6857332,4014855,1693021,6241202,56008053,533928,1527432,3305045,7463593,3086894,8391799,287689,1363620,143311,1613210,2663035,,4863737,3725907.0,912267,1503185,21040560.0,3913854,3184711,1590923,1121700,1976051,11705479,346259,,770454,1390818,1273342.0,115852,2292941,3471945,269804,12708731,7749845,3633893,705695,1546223,150579809,323586,1379020.0,1046021
2022-12-23,862065,535713,189009,187334,312027,923068,1230756,,440196,2327791,6137843.0,694275,,399635,82432,658785.0,167925,62024066.0,689463,5990449,170677,7077915,914945,90894.0,186028,746417.0,60211,3210422.0,44760,78468,310793,249529,925857,153677,138122,377100,41636783.0,7469337,351778,284998,6063158.0,19354109,2971967.0,,163829,675956,472885.0,1270434,144511,2644977,3048833,292023,3107120,21260125,141614,300268,1574599,898015,1953684,3059799,125567,398137,66813,302423,384822,,973662,2028572.0,360272,673811,8154051.0,985587,1550231,436357,543286,777612,5855471,49354,,208281,572744,572697.0,44840,654065,1020433,248196,35584444,4956372,896511,243125,484352,105278913,113203,578867.0,117123
2022-12-28,2479688,823720,403875,528216,2270242,2385514,3627247,,1027336,3345607,15974901.0,4681609,,956373,168711,2522612.0,428409,61058866.0,933507,15207260,426136,19481424,3486756,185933.0,541034,2022234.0,235751,4502735.0,125350,165743,1061291,1023086,3274498,220790,294477,1153344,28496832.0,3483984,338877,609574,13428591.0,24836592,8733870.0,,327572,1326495,3363828.0,2625038,340837,5531189,4419457,1322432,5940338,163534062,490323,1076470,6084707,3537497,9941800,8234805,401480,980956,135364,1008543,892881,,2113043,1688921.0,1799887,1223063,25714119.0,3447227,4185526,1152186,1245701,1625644,7447764,249535,,584484,2069609,1102636.0,58062,1281270,3458610,562275,27686479,9317255,1963300,500033,1491512,136610426,238899,1046304.0,342688
2022-12-29,1081258,582075,211316,410861,1066579,1598422,2790609,,699578,2590154,17312328.0,1158990,,1337207,98769,1067814.0,474153,15838786.0,1479713,16275067,323890,7551588,1176612,137632.0,457869,1348995.0,186394,1988551.0,112735,229298,725025,654251,3445854,191878,454062,1166017,21431481.0,2790171,311780,419637,10907806.0,8053077,13665020.0,,245281,1315678,1400828.0,1066214,217694,2926390,3854012,743055,5252789,57363872,457006,861844,6517835,7690387,3597918,7921721,459548,1941325,471991,723526,638937,,3575854,1401226.0,746403,1575408,17748918.0,6669464,3945710,1598210,998882,827829,7601569,137823,,516407,1411760,1233067.0,69351,1676410,2703538,817304,10222209,8307632,2344222,3180191,1070091,50588117,445094,2767243.0,401878
2022-12-30,988802,794163,190168,235944,657847,1009566,1831808,,646706,2351191,9144860.0,790308,,683688,101293,938270.0,279251,12498129.0,400926,11447649,402612,4824629,955226,138504.0,257162,652191.0,177210,1336004.0,65090,86215,498386,703742,1125737,129486,164857,349423,14029166.0,2018211,157462,375417,6541930.0,8437810,5356303.0,,131790,974564,1242393.0,1201371,121152,2901492,2412370,604072,3669794,70883064,226505,279205,1883775,2254795,2567194,3289465,228532,460405,51033,395293,575976,,1421740,588428.0,449891,711707,9029749.0,2300446,1745271,905900,1196234,1158318,6999954,176691,,369250,1493805,838423.0,29514,1025630,2506663,248667,8436635,8042819,3154849,229792,581207,33898199,128755,718994.0,196082
2023-01-03,2714491,1113283,522504,3098561,2234608,2142906,5243066,,1827870,5207922,34940227.0,4172304,,2244790,320451,4731827.0,721699,40781538.0,2455070,17259029,1093008,54602056,3943479,329393.0,1349060,5614747.0,292181,5247816.0,186116,230620,6871667,1749793,4014409,449286,557454,593665,70642821.0,7500096,1114991,1024619,17086397.0,33285725,21973867.0,,590588,1650828,1674285.0,11510744,500937,14058083,8714920,1810367,25236427,207335617,1077722,1691502,7171274,6262069,5128669,25519962,624992,2192145,187222,1186611,1570717,,3470713,2112533.0,1784750,2133666,94742596.0,5645800,9419404,3548382,3101654,2837098,23228380,640148,,829020,7952573,3046631.0,61886,7264402,4641601,1255548,66772382,18205204,5548910,836554,2158185,97346367,614976,2599215.0,796133
2023-01-04,3293512,984678,322591,1723033,3199901,3577192,5731982,,1332731,5938257,31851649.0,2249631,,5059912,305227,7627068.0,899341,48319569.0,1596915,18003328,673375,65440485,2968519,489504.0,1252936,3660510.0,472939,3771144.0,128158,664411,1074851,1107928,5055065,400812,360124,2699318,74095446.0,4367467,584800,969403,15904389.0,21604090,19984629.0,,374199,1747073,1500155.0,2842917,280623,14993461,9110492,1618367,13750465,151327410,957324,1237579,5011145,9927028,5756398,12607136,440754,2732816,186791,964757,1605201,,4544974,2194621.0,1211294,1380339,62168667.0,5872157,14244431,2232904,2581990,2755109,28785006,601573,,745884,1521433,1462331.0,109897,5569375,6414616,515042,17376038,13339841,2689606,955346,2143125,81214280,617153,2266275.0,657513
2023-01-05,3515116,2026353,503488,390731,1689088,1701225,5108933,,2215897,4068464,40113321.0,6853442,,1385026,159128,9371317.0,646797,27641337.0,1314550,35071127,761848,62818737,9512279,574883.0,827437,5491664.0,244745,3422369.0,157084,251920,1035277,737227,6293097,211380,452463,3064660,68572564.0,5995130,521558,455161,14278962.0,36654670,18970414.0,,503604,1765046,1832735.0,5703916,284432,29696077,6636553,1021326,10365287,227269311,579331,1033740,3615298,4032569,6485112,15803104,898203,1448678,198983,907427,2330779,,2564631,2466006.0,2005416,1840278,53910901.0,5513857,10896199,2569636,1871310,1871121,22924998,726206,,459328,1353805,1475141.0,72090,6909521,18327396,574023,22298475,10773439,2898487,887600,1516916,80181869,595716,1467729.0,724351
2023-01-06,4315679,997727,339740,650986,1629428,2115760,12603641,,4153691,3819417,23266356.0,3921500,,1178764,160949,32133770.0,440228,45580214.0,1851129,39672436,433705,35119071,3465942,283884.0,1135264,2050133.0,353231,2324302.0,209361,420423,1090328,729092,6212893,396345,295202,965128,43766874.0,6697363,500525,476570,13777524.0,31225164,21326585.0,,404397,1797700,1732598.0,1874094,234358,13530966,2805196,1150365,9270539,307068898,640313,923781,3349429,5841809,4860086,15052715,375559,3439572,192145,753823,1442957,,2500178,4554200.0,1247081,1902468,29053439.0,12937846,9739091,3262976,1534620,3031462,14030116,402858,,442865,1658921,2579247.0,92595,1581120,13560426,628309,16593632,9883374,2947334,662916,1417331,48456656,762556,1365967.0,2089177
2023-01-09,3872340,1052527,464508,917152,1522889,2293343,4296146,,1989665,8257495,32930427.0,2621023,,8388823,273857,3784850.0,610819,31000006.0,1621477,28734135,697641,20209184,10302704,414161.0,1327108,2863869.0,342339,4442836.0,156714,304258,2890486,1286852,5789155,720918,386407,1329644,70063580.0,11006742,531926,696347,19066543.0,23530081,27912315.0,,902711,1372414,2407817.0,12182622,403141,8096962,5814343,1358539,14261070,213765647,919276,1113592,7138282,17250590,10226284,23497299,396833,2106451,137457,793563,1724903,,3037690,4454951.0,2127109,3030577,31156128.0,7549820,7927588,2728947,2092099,2504465,21820728,526958,,861833,2966749,1738268.0,82739,13084522,6653442,795130,14214280,10852435,5403367,1276827,1981030,70150138,482236,2644231.0,815055
2023-01-10,2884430,1588126,756010,624686,2083144,2548977,6558418,,3318361,7797134,50086285.0,5454202,,1492456,1166138,26976516.0,801672,41713226.0,2024472,17520689,1891240,217657498,4619551,295103.0,2074509,3714322.0,387930,3750251.0,255980,254036,1333909,797183,4136097,500615,510472,954281,36011969.0,18992388,673150,561559,18637836.0,15239244,21556453.0,,548455,2903584,2954703.0,11364739,772597,35485823,5368752,4881819,21138834,101136392,764024,1208264,11650645,5101475,14417047,19104984,654869,1703513,100991,2517113,1775620,,4458698,2658580.0,1239601,2324789,40463064.0,7551872,13490435,2392341,3141896,7463899,20100244,289008,,530269,2023575,1732467.0,480366,2196080,8998712,896204,20490797,16943363,5797050,2077356,1356843,84351249,634889,1907465.0,1638007
2023-01-11,4690282,2080435,2809257,901837,2835647,2809447,15764921,,6368782,8899672,119855470.0,5309062,,1556710,308296,5324594.0,1090111,27187699.0,2681020,17463457,969579,58784182,2483401,454488.0,1824989,6765004.0,439756,4249986.0,193912,510579,2119780,2103751,6152141,506015,1091766,2024794,53292226.0,14124559,1334704,841312,23270702.0,51986581,20786444.0,,723605,4555689,4613477.0,3093481,542801,28949489,8130862,1928915,29929052,207144770,996388,921649,11948815,4950892,7450044,31060744,397597,1719385,108635,1464647,1504058,,2711664,6661539.0,2141956,5900229,28401212.0,5527211,17495156,3111375,2277089,2288844,13341853,431153,,944197,1693228,3254416.0,129303,3260120,6207962,836199,38152305,21810645,4434120,1441561,1578812,150371030,1186475,3164480.0,1455136
2023-01-12,3439568,1509800,712021,795959,1977984,3400886,6971466,,2689299,4342596,31151382.0,3381885,,2410111,332950,4796384.0,530279,28669324.0,2070733,23981019,904204,37975870,2336663,485011.0,947935,4119346.0,538245,3989311.0,185364,413455,1813278,1202842,8091612,982856,469475,1524830,36822190.0,7332719,419505,610131,9977642.0,27880378,40850693.0,,787746,3638763,1723189.0,5894226,258726,35096298,9511510,1448327,13828347,163754936,836585,814225,9649923,5170825,7893689,19901301,580021,2781363,203012,3139752,2167718,,3462614,2936592.0,677678,3691327,31432133.0,11054053,6440180,2008235,2915703,4210353,13545555,325532,,1055143,2364062,3636791.0,86035,2678591,8043342,533581,18402192,19115506,2967973,1744015,1180159,117570270,884801,2644543.0,1894835
2023-01-13,2691857,875947,727876,1312001,1563844,2178351,5646385,,3914240,8299573,40855553.0,8149649,,2682526,265036,2619909.0,619274,32218369.0,2864975,18599537,777965,28718744,2226868,324603.0,949075,2775463.0,304648,3056561.0,164928,271313,2591597,723271,7992321,646664,255208,824279,45027878.0,6061618,440538,734346,28080468.0,72127539,43728925.0,,682590,2968311,2518676.0,4108472,207362,12454607,4541452,1532137,14627817,176454914,496843,730237,6317774,9100838,5697315,37880946,272497,1876451,160309,1796319,1221822,,3454758,2663426.0,810810,3194862,54578013.0,5429377,9214121,2053362,2996800,1743711,15339159,272140,,766798,1713826,5409328.0,57938,4362105,5329009,448047,13467078,27034727,2805084,574421,1021013,134126058,390336,2650816.0,874483
2023-01-16,2345155,529561,440464,551797,1611119,1487529,4346945,,884693,5062797,20281691.0,2450490,,3626297,331460,2328625.0,579617,21938115.0,1478018,20666045,428202,14349548,1784334,331604.0,806920,2729550.0,160336,2556426.0,108169,137105,870149,1314497,5054996,571381,238101,445143,30208469.0,4943601,693020,487336,10387354.0,18356071,22562509.0,,352758,1157036,1565792.0,2414319,229497,11199110,3348262,948355,10690777,185729358,562955,780901,3443894,6236385,4700062,11041787,290150,3058926,179084,1804876,2089503,,2535583,1595155.0,779039,2631344,57832776.0,2529851,4933608,2078379,3104805,1539857,9172956,290740,,476253,1783224,1741035.0,134489,2173275,4025817,527468,8637547,19183710,2514334,492525,1706860,143621923,366096,1511690.0,667796
2023-01-17,2039727,1445108,514974,1162395,1605382,1744635,6848066,,1321499,14380458,31207511.0,7498672,,4970908,594384,3479415.0,523811,34124939.0,3829941,92111109,1420164,31029456,2000830,590365.0,1976197,3838353.0,312640,6298581.0,339888,271150,1331433,2512933,6569055,563389,366757,723256,51253560.0,8703132,1273629,1161793,11773842.0,46847974,21523317.0,,941385,3495133,3466625.0,3759491,389252,11383751,5119648,1736883,19070602,366897570,1095707,1150599,4253541,4483698,11723253,23357483,385801,4066178,140934,1244658,3262827,,4110555,2790421.0,1607331,6367777,61277631.0,10336294,6604968,2408459,2849799,2655915,39788537,412732,,1702557,1538945,3277809.0,192821,6901163,4995189,915268,56874530,12126612,4060199,929920,2417215,108416323,835944,2652969.0,1033285
2023-01-18,3890915,1217432,446150,891936,2148140,2399154,13618154,,3152528,4584852,55985902.0,4101190,,1811693,367054,2533033.0,935283,38676651.0,2504629,24772182,2043364,27491590,6753838,415145.0,1343827,2997555.0,471319,8119703.0,562198,174324,646398,2970269,6488108,446560,2244242,677990,85903572.0,13381057,1200277,687349,10616488.0,41081237,30191187.0,,876304,1669305,1705333.0,2901300,666651,18049282,5626243,1944120,27319622,118916752,913407,806960,3779267,4287762,12654858,13516586,299052,2014849,121806,1655010,2155906,,2845734,2666779.0,1236382,1950099,47629490.0,9656921,4906779,2081183,2875761,3943971,23546186,260377,,1303654,2286037,2004370.0,157928,4719739,3757473,452901,21683372,17066956,4991091,582928,1889287,295577263,629936,1564926.0,1532471
2023-01-19,4362526,1554848,1399658,753543,1907654,5375810,5654883,,2912324,4702268,34438199.0,3547922,,1917123,663693,2536821.0,1142582,33902832.0,1862934,24068942,692404,78548981,3283340,325329.0,1428869,5839581.0,267318,2871247.0,461686,514795,11415390,1657488,5342276,449037,2297381,1133062,37335861.0,10404610,395381,428807,13196859.0,28885831,22460318.0,,588498,1346541,2701931.0,4156641,245353,8241030,4888563,1579170,9197644,142937793,977754,675100,3986490,14327327,6618605,15168968,332622,2618006,97177,1312742,3848664,,4919990,2345076.0,1222644,3643428,44729856.0,5722767,4930182,3169961,2945045,2625418,30728141,393082,,732554,2562277,5839104.0,92022,3173073,4666568,895975,34497885,17626577,6022815,523011,2301455,75515531,476986,2112240.0,545466
2023-01-20,2889804,1849637,395958,763866,1470334,2480708,4799288,,3206265,6535849,27839430.0,3776964,,1425106,252755,3122468.0,573814,40442971.0,1654332,15113798,494162,62971159,2402197,369427.0,1048817,2265245.0,281045,3285084.0,301472,314359,1779866,2168435,2869869,565577,777808,813159,40998514.0,7385025,444636,621369,8752092.0,22978407,26914838.0,,629682,2810733,1690897.0,2276696,224538,16118429,4552535,1396176,7344225,233192896,900639,818551,3467531,24141472,5723609,14870612,497179,1641424,93663,1013891,3375985,,3643615,2543623.0,1137639,2064381,26124235.0,11344971,5160120,2657081,1896769,2876802,10275083,463762,,584668,4906342,3451968.0,109229,4415428,4091673,2038821,13729598,12241439,4280164,619217,4885804,79695640,563873,1839203.0,529895
2023-01-23,1725458,1599804,440662,561540,1664590,1604133,3365179,,1673010,3846851,26445387.0,6533212,,889835,169749,1405524.0,814536,24811193.0,1211683,18933094,513926,16599908,2950859,403713.0,642739,2106930.0,226645,2077894.0,518663,387901,836510,1290225,4743203,514713,307955,2652398,29847644.0,4424411,707505,712101,28666939.0,13977254,19058594.0,,391862,1267151,1575311.0,2622854,187339,5901636,5458154,1062524,17081517,91787188,1070813,537125,4009576,13379148,4063304,12253407,387894,1260740,82557,1108700,1717772,,2513259,1854884.0,1787503,1245535,35895182.0,8578408,8028640,1627209,1662141,3481674,11599451,283316,,771583,4845566,2505808.0,377366,2617185,3508764,1737270,37297937,14761925,4248023,416158,1759022,61438352,293772,2362112.0,1953649
2023-01-24,1747632,4712167,591455,970777,2253793,1928973,4650131,,3434381,7949158,41893275.0,7508888,,859613,244463,10167369.0,743703,51300832.0,2902064,21235364,422571,22162104,5078751,883016.0,1182815,2677357.0,235048,4525995.0,143511,537887,892629,2059953,8477598,438243,198989,963608,82080849.0,9731934,1460064,1338370,13504498.0,14234046,19029229.0,,627156,3048011,3456208.0,3143562,179580,16057353,7553144,802241,12510525,147224990,1312243,653581,7311118,4929337,19968808,8430559,575487,6083942,199902,798675,2462716,,2422038,3322459.0,1126515,5701796,65665163.0,9814491,7984251,6078639,2627087,2533369,23320626,391308,,613617,5494305,2116670.0,62816,6825063,6723810,685870,29883165,9216331,7395572,784101,1449927,92878520,811504,2584497.0,594525
2023-01-25,2210417,2133155,329969,523283,1633415,2021997,10413690,,1463315,5797781,59311967.0,4933116,,1984278,198607,1784100.0,494798,33017334.0,1889294,14500201,1203846,25548262,3238938,573545.0,750477,3718318.0,337994,5790925.0,249482,301028,1610239,1608292,19654605,333653,232767,1190820,61643431.0,8042090,625470,2268342,10549024.0,28558123,39569320.0,,610494,2755949,7073128.0,7094934,232224,7043618,6519343,1010528,7611155,174361498,1064852,903727,4764660,8053319,5744731,12363338,506449,1534327,75904,808255,1125896,,3398854,2404360.0,988984,1237936,33908026.0,11189814,6689446,1648623,6365158,2085986,12916774,341214,,1232051,2168600,3485868.0,198032,3514212,3698054,579101,13092958,10169056,3447400,541874,1543702,75050875,319817,2165284.0,427878
2023-01-26,1988694,1804952,375130,1075423,2383651,2095075,14515790,,2313220,5616845,109872375.0,9084534,,1865473,394466,3328357.0,398688,39708502.0,1353811,19770485,3725253,43316537,13047754,320276.0,1281567,6234343.0,263392,12506623.0,243193,686164,2840744,4787238,8786925,417436,722703,1057221,53597657.0,11826494,485094,737227,17053484.0,44789252,19817248.0,,471176,7223851,3513415.0,5564370,257218,12124956,8831037,1889658,9668323,183069130,666550,1296549,3124774,4348427,9425633,19361876,299216,2282075,79979,949039,945344,,2995097,1591898.0,1164556,3437037,41667877.0,3959225,6283427,1772438,1710135,3208189,25334434,599853,,575345,2884546,2018764.0,194751,2778053,4809635,750690,23918620,10064504,3119827,907366,2099398,97708675,689579,2094230.0,364020
2023-01-27,2091863,1162650,605572,750801,1222607,3263437,4550222,,1234783,5603437,22327860.0,2683875,,3022976,278314,3114171.0,907087,39339742.0,1319971,13857163,1471368,35069438,2508240,429736.0,1070607,2984003.0,383288,7387691.0,370382,186272,2342052,984592,8400130,325931,200493,1138553,46033429.0,6676542,388106,785986,26918411.0,24753721,17064214.0,,382506,3885938,1991582.0,3202447,184995,9097424,3465555,1245855,7438406,107285597,694728,1365527,2314974,5173469,7210507,13330930,391114,2115379,96019,1114989,1959080,,2935716,1905048.0,1077130,2612753,75400627.0,12186914,58307850,1282658,885584,1965101,14943790,515812,,712633,2101254,3964932.0,126624,3578321,5370775,727377,12663473,8627195,3015526,522577,1460411,125268780,412768,1509500.0,555294
